id,question,choices,answerKey,source
2344,"ما هو البحر الشعري لهذا البيت
                        وَقَد شاهَدتُمُ في يَومِ طَيٍّ - فِعالي بِالمُهَنَّدَةِ الحِدادِ?","{'text': ['الوافر', 'المجتث', 'القوما', 'التفعيله'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem140.html
2346,"ما هو البحر الشعري لهذا البيت
                        رَدَدتُالخَيلَ خالِيَةً حَيارى - وَسُقتُ جِيادَها وَالسَيفُ حادي?","{'text': ['الوافر', 'منهوك البسيط', 'الدوبيت', 'مجزوء المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem140.html
2348,"ما هو البحر الشعري لهذا البيت
                        وَلَو أَنَّ السِنانَ لَهُ لِسانٌاً - حَكى كَم شَكَّ دِرعاً بِالفُؤادِ?","{'text': ['الوافر', 'الدوبيت', 'مجزوء المجتث', 'مجزوء المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem140.html
2350,"ما هو البحر الشعري لهذا البيت
                        وَكَم داعٍ دَعا في الحَربِ بِاِسمي - وَنادانيفَخُضتُ حَشا المُنادي?","{'text': ['الوافر', 'أحذ المديد', 'مجزوء المنسرح', 'تفعيلة الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem140.html
2352,"ما هو البحر الشعري لهذا البيت
                        لَقَد عادَيتَ يا اِبنَ العَمِّ لَيثاً - شُجاعاً لا يَمَلُّ مِنَ الطِرادِ?","{'text': ['الوافر', 'مجزوء البسيط', 'المقتضب', 'مخلع الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem140.html
2354,"ما هو البحر الشعري لهذا البيت
                        يَرُدُّ جَوابَهُ قَولاً وَفِعلاً - بِبيضِ الهِندِ وَالسُمرِالصِعادِ?","{'text': ['الوافر', 'مجزوء الطويل', 'المواليا', 'منهوك الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem140.html
2356,"ما هو البحر الشعري لهذا البيت
                        فَكُن يا عَمروُ مِنهُ عَلى حِذارٍ - وَلا تَملَأ جُفونَكَ بِالرُقادِ?","{'text': ['الوافر', 'الرجز', 'مخلع الرمل', 'الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem140.html
2358,"ما هو البحر الشعري لهذا البيت
                        وَلَولا سَيِّدٌ فينا مُطاعٌ - عَظيمُ القَدرِ مُرتَفِعُالعِمادِ?","{'text': ['الوافر', 'المتدارك', 'منهوك المنسرح', 'منهوك الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem140.html
2360,"ما هو البحر الشعري لهذا البيت
                        أَقَمتُ الحَقَّ بِالهِندِيِّ رَغماً - وَأَظهَرتُ الضَلالَ مِنَ الرَشادِ?","{'text': ['الوافر', 'المجتث', 'مخلع الرمل', 'منهوك المنسرح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem140.html
2362,"ما هو البحر الشعري لهذا البيت
                        أَلا مَن مُبلِغٌ أَهلَ الجُحودِ - مَقالَ فَتىً وَفِيٍّ بِالعُهودِ?","{'text': ['الوافر', 'مجزوء البسيط', 'مربع البسيط', 'الخبب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem142.html
2364,"ما هو البحر الشعري لهذا البيت
                        سَأَخرُجُ لِلبِرازِ خَلِيَّ بالٍ - بِقَلبٍقُدَّمِنزُبَرِ الحَديدِ?","{'text': ['الوافر', 'منهوك الكامل', 'مخلع البسيط', 'مجزوء المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem142.html
2366,"ما هو البحر الشعري لهذا البيت
                        وَأَطعَنُ بِالقَنا حَتّى يَراني - عَدوّيكَالشَرارَةِمِن بَعيدِ?","{'text': ['الوافر', 'مجزوء الوافر', 'المديد', 'منهوك البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem142.html
2368,"ما هو البحر الشعري لهذا البيت
                        إِذا ما الحَربُ دارَت لي رَحاها - وَطابَ المَوتُ لِلرَجُلِ الشَديدِ?","{'text': ['الوافر', 'مجزوء موشح', 'الكامل المقطوع', 'المتدارك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem142.html
2370,"ما هو البحر الشعري لهذا البيت
                        تَرى بيضاً تَشَعشَعُ في لَظاها - قَدِ اِلتَصَقَت بِأَعضادِ الزُنودِ?","{'text': ['الوافر', 'الخفيف', 'السريع', 'مربع الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem142.html
2372,"ما هو البحر الشعري لهذا البيت
                        فَأَقحَمُهاوَلَكِن مَع رِجالٍ - كَأَنَّ قُلوبَها حَجَرُ الصَعيدِ?","{'text': ['الوافر', 'مخلع السريع', 'تفعيلة الكامل', 'المتدارك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem142.html
2374,"ما هو البحر الشعري لهذا البيت
                        وَخَيلٍ عُوِّدَت خَوضَ المَنايا - تُشَيِّبُ مَفرِقَ الطِفلِ الوَليدِ?","{'text': ['الوافر', 'المتقارب', 'مشطور السريع', 'مشطور الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem142.html
2376,"ما هو البحر الشعري لهذا البيت
                        سَأَحمِلُ بِالأُسودِ عَلى أُسودٍ - وَأَخضِبُ ساعِدي بِدَمِ الأُسودِ?","{'text': ['الوافر', 'الرجز', 'مخلع الكامل', 'مجزوء المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem142.html
2378,"ما هو البحر الشعري لهذا البيت
                        بِمَملَكَةٍ عَلَيها تاجُ عِزٍّ - وَقَومٍ مِن بَني عَبسٍ شُهودِ?","{'text': ['الوافر', 'منهوك الكامل', 'مجزوء المتقارب', 'مخلع الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem142.html
2380,"ما هو البحر الشعري لهذا البيت
                        فَأَمّا القائِلونَ هِزَبرُ قَومٍ - فَذاكَ الفَخرُ لا شَرَفُ الجُدودِ?","{'text': ['الوافر', 'المواليا', 'مجزوء المنسرح', 'مجزوء المقتضب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem142.html
2382,"ما هو البحر الشعري لهذا البيت
                        وَأَمّا القائِلونَ قَتيلُ طَعنٍ - فَذَلِكَ مَصرَعُ البَطَلِ الجَليدِ?","{'text': ['الوافر', 'مجزوء المتقارب', 'مجزوء المواليا', 'المتدارك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem142.html
2384,"ما هو البحر الشعري لهذا البيت
                        صَحا مِن بَعدِ سَكرَتِهِ فُؤادي - وَعاوَدَ مُقلَتي طيبُ الرُقادِ?","{'text': ['الوافر', 'أحذ المديد', 'مجزوء المتدارك', 'الخبب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem143.html
2386,"ما هو البحر الشعري لهذا البيت
                        وَأَصبَحَ مَن يُعانِدُني ذَليلاً - كَثيرَ الهَمِّ لا يَفديهِ فادي?","{'text': ['الوافر', 'المضارع', 'تفعيلة المتقارب', 'مجزوء المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem143.html
2388,"ما هو البحر الشعري لهذا البيت
                        يَرى في نَومِهِ فَتَكاتِ سَيفي - فَيَشكو ما يَراهُ إِلى الوِسادِ?","{'text': ['الوافر', 'المتدارك', 'المضارع', 'المواليا'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem143.html
2390,"ما هو البحر الشعري لهذا البيت
                        أَلا يا عَبلَ قَد عايَنتِ فِعلي - وَبانَ لَكِ الضَلالُ مِنَ الرَشادِ?","{'text': ['الوافر', 'الدوبيت', 'منهوك البسيط', 'القوما'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem143.html
2392,"ما هو البحر الشعري لهذا البيت
                        وَإِن أَبصَرتِ مِثلي فَاِهجُريني - وَلا يَلحَقكِ عارٌ مِن سَوادي?","{'text': ['الوافر', 'التفعيله', 'أحذ الوافر', 'منهوك المنسرح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem143.html
2394,"ما هو البحر الشعري لهذا البيت
                        وَإِلّا فَاِذكُري طَعني وَضَربي - إِذا مالَجَّقَومُكِ في بِعادي?","{'text': ['الوافر', 'مجزوء المتدارك', 'مجزوء الرمل', 'مجزوء الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem143.html
2396,"ما هو البحر الشعري لهذا البيت
                        طَرَقتُ دِيارَ كِندَةَ وَهيَ تَدوي - دَوِيَّالرَعدِ مِن رَكضِ الجِيادِ?","{'text': ['الوافر', 'التفعيله', 'مجزوء البسيط', 'القوما'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem143.html
2398,"ما هو البحر الشعري لهذا البيت
                        وَبَدَّدتُ الفَوارِسَ في رُباها - بِطَعنٍ مِثلِ أَفواهِالمَزادِ?","{'text': ['الوافر', 'منهوك الرجز', 'مجزوء المنسرح', 'مجزوء الخفيف'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem143.html
2400,"ما هو البحر الشعري لهذا البيت
                        وَخَثعَمُ قَد صَبَحناها صَباحاً - بُكوراً قَبلَ ما نادى المُنادي?","{'text': ['الوافر', 'مخلع البسيط', 'مشطور السريع', 'مخلع الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem143.html
2402,"ما هو البحر الشعري لهذا البيت
                        غَدَوا لَمّا رَأَوا مِن حَدِّ سَيفي - نَذيرَ المَوتِ في الأَرواحِ حادي?","{'text': ['الوافر', 'الكامل المقطوع', 'مجزوء الخفيف', 'المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem143.html
2404,"ما هو البحر الشعري لهذا البيت
                        وَعُدنا بِالنِهابِ وَبِالسَبايا - وَبِالأَسرى تُكَبَّلُبِالصِفادِ?","{'text': ['الوافر', 'تفعيلة الرجز', 'مجزوء الكامل', 'مخلع السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem143.html
2406,"ما هو البحر الشعري لهذا البيت
                        أَلا يا عَبلَ ضَيَّعتِ العُهودا - وَأَمسى حَبلُكِ الماضي صُدودا?","{'text': ['الوافر', 'الدوبيت', 'مربع البسيط', 'القوما'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem144.html
2408,"ما هو البحر الشعري لهذا البيت
                        وَما زالَ الشَبابُ وَلا اِكتَهَلنَا - وَلا أَبلى الزَمانُ لَنا جَديدا?","{'text': ['الوافر', 'الخبب', 'الطويل', 'مجزوء الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem144.html
2410,"ما هو البحر الشعري لهذا البيت
                        وَما زالَتصَوارِمُناحِداداً - تَقُدُّ بِها أَنامِلُنا الحَديدا?","{'text': ['الوافر', 'مجزوء الرمل', 'مجزوء المقتضب', 'موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem144.html
2412,"ما هو البحر الشعري لهذا البيت
                        سَلي عَنّا الفَزارِيِّينَ لَمّا - شَفَينا مِن فَوارِسِها الكُبودا?","{'text': ['الوافر', 'القوما', 'مربع البسيط', 'المواليا'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem144.html
2414,"ما هو البحر الشعري لهذا البيت
                        وَخَلَّينا نِسائَهُمُ حَيارى - قُبَيلَ الصُبحِ يَلطِمنَ الخُدودا?","{'text': ['الوافر', 'مشطور السريع', 'تفعيلة الرجز', 'منهوك الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem144.html
2416,"ما هو البحر الشعري لهذا البيت
                        مَلَأنا سائِرَ الأَقطارِ خَوفاً - فَأَضحى العالَمونَ لَنا عَبيدا?","{'text': ['الوافر', 'الخفيف', 'الكامل المقطوع', 'مجزوء المواليا'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem144.html
2418,"ما هو البحر الشعري لهذا البيت
                        وَجاوَزنا الثُرَيّا في عُلاها - وَلَم نَترُك لِقاصِدِنا وُفودا?","{'text': ['الوافر', 'مخلع موشح', 'المقتضب', 'مجزوء الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem144.html
2420,"ما هو البحر الشعري لهذا البيت
                        إِذا بَلَغَ الفِطامَ لَنا صَبِيٌّ - تَخِرُّ لَهُ أَعادينا سُجودا?","{'text': ['الوافر', 'الدوبيت', 'مشطور الطويل', 'مجزوء الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem144.html
2422,"ما هو البحر الشعري لهذا البيت
                        فَمَن يَقصِد بِداهِيَةٍ إِلَينا - يَرى مِنّا جَبابِرَةً أُسودا?","{'text': ['الوافر', 'المضارع', 'مجزوء الدوبيت', 'مجزوء الدوبيت'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem144.html
2424,"ما هو البحر الشعري لهذا البيت
                        وَيَومَ البَذلِ نُعطي ما مَلَكنا - وَنَملا الأَرضَ إِحساناً وَجودا?","{'text': ['الوافر', 'البسيط', 'منهوك الكامل', 'مجزوء المجتث'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem144.html
2426,"ما هو البحر الشعري لهذا البيت
                        وَنُنعِلُ خَيلَنا في كُلِّ حَربٍ - عِظاماً دامِياتٍ أَو جُلودا?","{'text': ['الوافر', 'الرجز', 'مشطور السريع', 'مشطور الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem144.html
2428,"ما هو البحر الشعري لهذا البيت
                        فَهَل مَن يُبلِغُ النُعمانَ عَنّا - مَقالاً سَوفَ يَبلُغُهُ رَشيدا?","{'text': ['الوافر', 'المواليا', 'مربع البسيط', 'الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem144.html
2430,"ما هو البحر الشعري لهذا البيت
                        إِذا عادَت بَنو الأَعجامِ تَهوي - وَقَد وَلَّت وَنَكَّسَتِالبُنودا?","{'text': ['الوافر', 'المتدارك المنهوك', 'موشح', 'مشطور الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem144.html
2432,"ما هو البحر الشعري لهذا البيت
                        أُعادي صَرفَ دَهرٍ لا يُعادى - وَأَحتَمِلُ القَطيعَةَ وَالبِعادا?","{'text': ['الوافر', 'مشطور الطويل', 'المواليا', 'مجزوء المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem145.html
2434,"ما هو البحر الشعري لهذا البيت
                        وَأُظهِرُ نُصحَ قَومٍ ضَيَّعوني - وَإِن خانَت قُلوبُهُمُ الوِدادا?","{'text': ['الوافر', 'البسيط', 'مشطور الطويل', 'البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem145.html
2436,"ما هو البحر الشعري لهذا البيت
                        أُعَلِّلُ بِالمُنى قَلباً عَليلاً - وَبِالصَبرِ الجَميلِ وَإِن تَمادى?","{'text': ['الوافر', 'مجزوء المقتضب', 'المنسرح', 'مجزوء المجتث'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem145.html
2438,"ما هو البحر الشعري لهذا البيت
                        تُعَيِّرُني العِدا بِسَوادِ جِلدي - وَبيضُ خَصائِلي تَمحو السَوادا?","{'text': ['الوافر', 'الخبب', 'مجزوء الخفيف', 'منهوك الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem145.html
2440,"ما هو البحر الشعري لهذا البيت
                        سَلي يا عَبلَ قَومَكِ عَن فَعالي - وَمَن حَضَرَ الوَقيعَةَ وَالطِرادا?","{'text': ['الوافر', 'المتقارب', 'مجزوء الرجز', 'مخلع السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem145.html
2442,"ما هو البحر الشعري لهذا البيت
                        وَرَدتُ الحَربَ وَالأَبطالُ حَولي - تَهُزُّ أَكُفُّها السُمرَ الصِعادا?","{'text': ['الوافر', 'مجزوء الرمل', 'التفعيله', 'الدوبيت'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem145.html
2444,"ما هو البحر الشعري لهذا البيت
                        وَخُضتُ بِمُهجَتي بَحرَ المَنايا - وَنارُ الحَربِ تَتَّقِدُ اِتِّقادا?","{'text': ['الوافر', 'الهزج', 'مجزوء الخفيف', 'مشطور الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem145.html
2446,"ما هو البحر الشعري لهذا البيت
                        وَعُدتُ مُخَضَّباً بِدَمِ الأَعادي - وَكَربُ الرَكضِ قَدخَضَبَالجَوادا?","{'text': ['الوافر', 'مجزوء المنسرح', 'تفعيلة الرمل', 'مجزوء المقتضب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem145.html
2448,"ما هو البحر الشعري لهذا البيت
                        وَكَم خَلَّفتُ مِن بِكرٍرَداحٍ - بِصَوتِ نُواحِهاتُشجيالفُؤادا?","{'text': ['الوافر', 'مشطور الطويل', 'مجزوء الخفيف', 'مشطور السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem145.html
2450,"ما هو البحر الشعري لهذا البيت
                        وَسَيفي مُرهَفُ الحَدَّينِ ماضٍ - تَقُدُّ شِفارُهُ الصَخرَ الجَمادا?","{'text': ['الوافر', 'مشطور السريع', 'مجزوء الهزج', 'مجزوء الدوبيت'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem145.html
2452,"ما هو البحر الشعري لهذا البيت
                        وَرُمحي ما طَعَنتُ بِهِ طَعيناً - فَعادَ بِعَينِهِ نَظَرَ الرَشادا?","{'text': ['الوافر', 'تفعيلة المتقارب', 'مجزوء المواليا', 'مجزوء المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem145.html
2454,"ما هو البحر الشعري لهذا البيت
                        وَلَولا صارِمي وَسِنانُ رُمحي - لَما رَفَعَت بَنو عَبسٍ عِمادا?","{'text': ['الوافر', 'مجزوء الوافر', 'منهوك الرجز', 'مجزوء البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem145.html
2456,"ما هو البحر الشعري لهذا البيت
                        إِذا لَعِبَ الغَرامُ بِكُلِّ حُرٍّ - حَمِدتُ تَجَلُّدي وَشكَرتُ صَبري?","{'text': ['الوافر', 'المتقارب', 'القوما', 'المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem158.html
2458,"ما هو البحر الشعري لهذا البيت
                        وَفَضَّلتُ البِعادَ عَلى التَداني - وَأَخفَيتُ الهَوى وَكَتَمتُ سِرّي?","{'text': ['الوافر', 'مخلع الرجز', 'مخلع السريع', 'مخلع موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem158.html
2460,"ما هو البحر الشعري لهذا البيت
                        وَلا أُبقي لِعُذّالي مَجالاً - وَلا أُشفي العَدُوَّ بِهَتكِ سِتري?","{'text': ['الوافر', 'الخفيف', 'مربع البسيط', 'مجزوء المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem158.html
2462,"ما هو البحر الشعري لهذا البيت
                        عَرَكتُنَوائِبَ الأَيّامِ حَتّى - عَرَفتُ خَيالَها مِن حَيثُ يَسري?","{'text': ['الوافر', 'منهوك الكامل', 'الكامل', 'القوما'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem158.html
2464,"ما هو البحر الشعري لهذا البيت
                        وَذَلَّ الدَهرُ لَمّا أَن رَآني - أُلاقِي كُلَّ نائِبَةٍ بِصَدري?","{'text': ['الوافر', 'الخبب', 'المجتث', 'مجزوء الهزج'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem158.html
2466,"ما هو البحر الشعري لهذا البيت
                        وَما عابَ الزَمانُ عَلَيَّ لَوني - وَلا حَطَّ السَوادُ رَفيعُ قَدري?","{'text': ['الوافر', 'مشطور الرجز', 'المواليا', 'مربع الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem158.html
2468,"ما هو البحر الشعري لهذا البيت
                        إِذا ذُكِرَ الفَخارُ بِأَرضِ قَومٍ - فَضَربُ السَيفِ في الهَيجاءِ فَخري?","{'text': ['الوافر', 'أحذ الكامل', 'مشطور الرجز', 'مجزوء الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem158.html
2470,"ما هو البحر الشعري لهذا البيت
                        سَمَوتُ إِلى العُلا وَعَلوتُ حَتّى - رَأَيتُ النَجمَ تَحتي وَهوَ يَجري?","{'text': ['الوافر', 'المديد', 'الرمل', 'مجزوء الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem158.html
2472,"ما هو البحر الشعري لهذا البيت
                        وَقوماً آخَرينَ سَعَوا وَعادوا - حَيارى ما رَأوا أَثَراً لِأَثري?","{'text': ['الوافر', 'تفعيلة الرجز', 'الكامل', 'المضارع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem158.html
2474,"ما هو البحر الشعري لهذا البيت
                        صَباحُ الطَعنِ فيكَرٍّ وَفَرٍّ - وَلا ساقٍ يَطوفُ بِكَأسِ خَمرِ?","{'text': ['الوافر', 'أحذ المديد', 'المقتضب', 'تفعيلة الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem167.html
2476,"ما هو البحر الشعري لهذا البيت
                        أَحَبُّ إِلَيَّ مِن قَرعِ المَلاهي - عَلى كَأسٍ وَإِبريقٍ وَزَهرِ?","{'text': ['الوافر', 'مجزوء الوافر', 'مجزوء المنسرح', 'السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem167.html
2478,"ما هو البحر الشعري لهذا البيت
                        مُدامي ما تَبَقّى مِنخُماري - بِأَطرافِ القَنا وَالخَيلُ تَجري?","{'text': ['الوافر', 'المديد', 'المواليا', 'مجزوء المجتث'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem167.html
2480,"ما هو البحر الشعري لهذا البيت
                        أَنا العَبدُ الَّذي خُبِّرتَ عَنهُ - يُلاقي في الكَريهَةِ أَلفَ حُرِّ?","{'text': ['الوافر', 'مخلع الرجز', 'المتقارب', 'مجزوء الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem167.html
2482,"ما هو البحر الشعري لهذا البيت
                        خُلِقتُ مِنَ الحَديدِ أَشَدُّ قَلباً - فَكَيفَ أَخافُ مِن بيضٍ وَسُمرِ?","{'text': ['الوافر', 'الكامل المقطوع', 'التفعيله', 'التفعيله'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem167.html
2484,"ما هو البحر الشعري لهذا البيت
                        وَأَبطِشُ بِالكَمِيِّ وَلا أُبالي - وَأَعلو لِلسِماكِ بِكُلِّ فَخرِ?","{'text': ['الوافر', 'المواليا', 'السريع', 'السلسلة'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem167.html
2486,"ما هو البحر الشعري لهذا البيت
                        وَيَبصُرني الشُجاعُ يَفِرُّ مِنّي - وَيَرعَشُ ظَهرُهُ مِنّي وَيَسري?","{'text': ['الوافر', 'الهزج', 'مربع البسيط', 'مجزوء السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem167.html
2488,"ما هو البحر الشعري لهذا البيت
                        ظَنَنتُم يا بَني شَيبانَ ظَنّاً - فَأَخلَفَ ظَنَّكُم جَلدي وَصَبري?","{'text': ['الوافر', 'الرجز', 'مجزوء الخفيف', 'مجزوء الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem167.html
2490,"ما هو البحر الشعري لهذا البيت
                        سَلوا عَنّي الرَبيعَ وَقَد أَتاني - بِجُردِ الخَيلِ مِن ساداتِ بَدرِ?","{'text': ['الوافر', 'منهوك البسيط', 'مجزوء المتقارب', 'مربع الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem167.html
2492,"ما هو البحر الشعري لهذا البيت
                        أَسَرتُ سَراتَهُم وَرَجَعتُ عَنهُم - وَقَد فَرَّقتُهُم في كُلِّ قُطرِ?","{'text': ['الوافر', 'الدوبيت', 'مجزوء الرجز', 'مجزوء البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem167.html
2494,"ما هو البحر الشعري لهذا البيت
                        وَها أَنا قَد بَرَزتُ اليَومَ أَشفي - فُؤادي مِنكُمُ وَغَليلَ صَدري?","{'text': ['الوافر', 'مجزوء الرمل', 'مجزوء المديد', 'تفعيلة المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem167.html
2496,"ما هو البحر الشعري لهذا البيت
                        وَآخُذُ مالَ عَبلَةَبِالمَواضي - وَيَعرِفُ صاحِبُالإيوانِقَدري?","{'text': ['الوافر', 'مجزوء البسيط', 'مجزوء البسيط', 'الخفيف'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem167.html
2498,"ما هو البحر الشعري لهذا البيت
                        لَقَد قالَت عُبَيلَةُ إِذ رَأَتني - وَمَفرِقُلِمَّتيمِثلُالشَعاعِ?","{'text': ['الوافر', 'مخلع الرجز', 'مجزوء المنسرح', 'تفعيلة الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem174.html
2500,"ما هو البحر الشعري لهذا البيت
                        أَلا لِلَّهِ دَرُّكَ مِن شُجاعٍ - تَذِلَّ لِهَولِهِ أُسدُ البِقاعِ?","{'text': ['الوافر', 'الكامل', 'المقتضب', 'المضارع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem174.html
2502,"ما هو البحر الشعري لهذا البيت
                        فَقُلتُ لَها سَلي الأَبطالَ عَنّي - إِذا ما فَرَّ مُرتاعُالقِراعِ?","{'text': ['الوافر', 'مخلع موشح', 'الدوبيت', 'القوما'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem174.html
2504,"ما هو البحر الشعري لهذا البيت
                        سَليهِم يُخبِروكِ بِأَنَّ عَزمي - أَقامَ بِرَبعِ أَعداكِ النَواعي?","{'text': ['الوافر', 'الخبب', 'مخلع الرمل', 'السلسلة'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem174.html
2506,"ما هو البحر الشعري لهذا البيت
                        أَنا العَبدُ الَّذي سَعدي وَجَدّي - يَفوقُ عَلىالسُهافي الاِرتِفاعِ?","{'text': ['الوافر', 'المتقارب', 'الطويل', 'مجزوء المجتث'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem174.html
2508,"ما هو البحر الشعري لهذا البيت
                        سَمَوتُ إِلى عَنانِ المَجدِ حَتّى - عَلَوتُ وَلَم أَجِد في الجَوِّ ساعي?","{'text': ['الوافر', 'المواليا', 'مربع الرجز', 'القوما'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem174.html
