id,question,choices,answerKey,source
5114,"ما هو البحر الشعري لهذا البيت
                        مُقْبِلُ الملكِ والشَّباب فلا زا - لَ مملَّى شبابَ مُلْكٍ وعُمْرِ?","{'text': ['الخفيف', 'مخلع السريع', 'مشطور الطويل', 'منهوك البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3061.html
5116,"ما هو البحر الشعري لهذا البيت
                        سكنَ الملكُ عنده في مَقيلٍ - وثَوى الدِّين عندَه في مَقَرِّ?","{'text': ['الخفيف', 'مجزوء البسيط', 'تفعيلة الرمل', 'موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3061.html
5118,"ما هو البحر الشعري لهذا البيت
                        فهُو للملك دافعٌ كلَّ خطْب - وهْوَ للدِّين جَابرٌ كُلَّ كَسْر?","{'text': ['الخفيف', 'مخلع الرجز', 'مجزوء الرجز', 'مخلع السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3061.html
5120,"ما هو البحر الشعري لهذا البيت
                        فتوارَى لملكه كُلُّ مَلْك - وتَطَاطَا لقدره كُلُّ قدر?","{'text': ['الخفيف', 'المنسرح', 'المتدارك', 'موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3061.html
5122,"ما هو البحر الشعري لهذا البيت
                        وجْهُه أَيْمَن الوُجوهِ عَلى الدِّين - كَمَا أَنَّ عَصْره خَيرُ عَصْرِ?","{'text': ['الخفيف', 'مجزوء المقتضب', 'مجزوء الطويل', 'مخلع الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3061.html
5124,"ما هو البحر الشعري لهذا البيت
                        ولَئِنْ شَادَ عَزْمُه كُلَّ عِزٍّ - فَلَقدْ سَادَ دَهْرُه كُلَّ دَهرِ?","{'text': ['الخفيف', 'الرجز', 'مجزوء المديد', 'مجزوء الخفيف'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3061.html
5126,"ما هو البحر الشعري لهذا البيت
                        زُيِّنَتْ عنده سماءُ المعالِي - بنجومٍ من المناقِب زُهْرِ?","{'text': ['الخفيف', 'مشطور السريع', 'مجزوء المجتث', 'مخلع الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3061.html
5128,"ما هو البحر الشعري لهذا البيت
                        وتجلَّت منه ممالِكُه الغُرُّ - ببدرِ النَّادي وليث الْمكَرِّ?","{'text': ['الخفيف', 'مجزوء المتدارك', 'مجزوء المنسرح', 'المواليا'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3061.html
5130,"ما هو البحر الشعري لهذا البيت
                        هو في الدَّسْتِ جَالِسٌ وعَطايا - هُ إِلى الخَلْقِ والأَقاليم تَسْرِي?","{'text': ['الخفيف', 'مجزوء الدوبيت', 'مخلع الرمل', 'السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3061.html
5132,"ما هو البحر الشعري لهذا البيت
                        أَنا مِمَّن سَرت إِليه وجَازَتْ - كلَّ برٍّ وجَاوَزَتْ كلَّ بَحْر?","{'text': ['الخفيف', 'مجزوء الهزج', 'المضارع', 'مخلع الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3061.html
5134,"ما هو البحر الشعري لهذا البيت
                        طرقَتْني في كُلِّ ليلٍ بصبحٍ - وأَتَيْتني في كُلِّ عُسْر بيُسرِ?","{'text': ['الخفيف', 'مخلع الرجز', 'الكامل', 'أحذ الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3061.html
5136,"ما هو البحر الشعري لهذا البيت
                        جلَّ مقدارُ ذكرِه لِي عَلَى البُعْدِ - لَقَدْ جَلَّ في البَرِيَّة قَدْري?","{'text': ['الخفيف', 'تفعيلة الرجز', 'مجزوء المتدارك', 'المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3061.html
5138,"ما هو البحر الشعري لهذا البيت
                        واقتضَى الأَمرُ منه شِعْري فأَرسلتُ - إِليه بمقتَضَى الأَمرِ شِعْرِي?","{'text': ['الخفيف', 'مجزوء المواليا', 'مشطور السريع', 'السلسلة'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3061.html
5140,"ما هو البحر الشعري لهذا البيت
                        كلُّ مدحٍ فيه فإِيَّاكَ أَعْنِي - وبأَسماءِ مَنْ مَدحْت أُوَرِّي?","{'text': ['الخفيف', 'مربع البسيط', 'الخبب', 'الوافر'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3061.html
5142,"ما هو البحر الشعري لهذا البيت
                        أَنتَ أَرْشَدتَني إِليكَ ولكنـ - ـكَ حيَّرت في مَديحِكَ فكْري?","{'text': ['الخفيف', 'مخلع الرجز', 'مخلع البسيط', 'مربع البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3061.html
5144,"ما هو البحر الشعري لهذا البيت
                        زارَني طيْفُها محلى مُعَطَّرْ - وتخطَّى كمثلها وتَخَطَّر?","{'text': ['الخفيف', 'مجزوء المتقارب', 'مجزوء السريع', 'المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5146,"ما هو البحر الشعري لهذا البيت
                        وحكَاهَا فَصَار في النَّقْل عَدْلاً - حينَ أَدَّى عَنْها وإِنْ كَان زوَّر?","{'text': ['الخفيف', 'مخلع الكامل', 'مجزوء الرجز', 'مجزوء المنسرح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5148,"ما هو البحر الشعري لهذا البيت
                        أَشْمَسَ اللَّيْلُ إِذْ زَار في اللَّيـ - ـلِ وَلَوْ لَمْ يَزُرْ لَما كَانَ أَقْمَرْ?","{'text': ['الخفيف', 'منهوك البسيط', 'الطويل', 'مجزوء المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5150,"ما هو البحر الشعري لهذا البيت
                        ولَقَدْ عَامَ في بحارِ دُمُوعٍ - ظَنَّ مِنْها أَنْ لا وصولَ إِلى الْبَرْ?","{'text': ['الخفيف', 'الكامل المقطوع', 'المواليا', 'مجزوء المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5152,"ما هو البحر الشعري لهذا البيت
                        واشْتَكَى البردَ ثُمَّ وَافَى إِلى القَلْـ - ـبِ ونِيرَانِ قَيْظِه فَاشْتَكى الْحَرْ?","{'text': ['الخفيف', 'مربع البسيط', 'المنسرح', 'أحذ الوافر'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5154,"ما هو البحر الشعري لهذا البيت
                        خَفَّفَ الْقَيْظَ عن فؤادِي مَا ابْتـ - ـلَّ لَه مِنْ مُوزَّرٍ ومُزرَّرْ?","{'text': ['الخفيف', 'مجزوء المنسرح', 'الكامل المقطوع', 'المضارع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5156,"ما هو البحر الشعري لهذا البيت
                        وتوثَّقْتُه بِقُفْل عناقٍ - فشَّه الانْتِبَاهُ لَمَّا تَعَسَّر?","{'text': ['الخفيف', 'التفعيله', 'مجزوء الكامل', 'مجزوء الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5158,"ما هو البحر الشعري لهذا البيت
                        كنتُ مُستيقظاً وزَار خيالُ الذّ - كْر مِنْها ومُذْ رَقَدْتُ تَفَسَّر?","{'text': ['الخفيف', 'المجتث', 'الخبب', 'مجزوء الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5160,"ما هو البحر الشعري لهذا البيت
                        والذي أَرْسَلَتْه سمراءُ في القا - مَةِ إِذْ تَنْثَني ومَا اللَّونُ أَسْمرْ?","{'text': ['الخفيف', 'مجزوء الكامل', 'مجزوء المجتث', 'مجزوء المجتث'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5162,"ما هو البحر الشعري لهذا البيت
                        أَشرَقَتْ بالبياضِ حَتَّى استَنَارَتْ - ولَعَمْرِي فالبَدْرُ أَبْيَضُ أَنْورْ?","{'text': ['الخفيف', 'تفعيلة المتقارب', 'المنسرح', 'مشطور الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5164,"ما هو البحر الشعري لهذا البيت
                        لا يَتهِ جَوْهَرُ العُقودِ ولا يش - مَخْ عَلَيْها فالوَجْه والثَّغْر جَوْهَرْ?","{'text': ['الخفيف', 'مخلع موشح', 'المتدارك', 'تفعيلة الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5166,"ما هو البحر الشعري لهذا البيت
                        إِنَّ عيشي مُرٌّ وحُلْوٌ بِمَن أَصْـ - ـبحَ مِنْها في الوَجْه مِلْحٌ وَسُكَّرْ?","{'text': ['الخفيف', 'منهوك الكامل', 'مجزوء موشح', 'مجزوء المجتث'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5168,"ما هو البحر الشعري لهذا البيت
                        سأَلَتْني مَا حَالُ قَلْبك بَعْدي - ربَّةَ البيت أَنْتِ بالبيتِ أَخْبَرْ?","{'text': ['الخفيف', 'القوما', 'مخلع الكامل', 'مخلع الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5170,"ما هو البحر الشعري لهذا البيت
                        فيه جمرٌ كجمرِ خَدِّكِ لكنْ - جَمْرُ ذَا أَسْودٌ وجَمْرُكَ أَحْمَرْ?","{'text': ['الخفيف', 'أحذ الكامل', 'مجزوء الدوبيت', 'مجزوء الهزج'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5172,"ما هو البحر الشعري لهذا البيت
                        كيف ينفَكُّ جَمْرُ خدِّكِ منه - وَهْو بالخْالِ فَوْقَهُ قَدْ تَسَمَّر?","{'text': ['الخفيف', 'التفعيله', 'القوما', 'مربع البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5174,"ما هو البحر الشعري لهذا البيت
                        وإِلى جَنْبِ ذَلِكَ الخالِ وَشْمٌ - قد تَخَفَّى بِصُدْغِها وَتخَفَّر?","{'text': ['الخفيف', 'السلسلة', 'مجزوء المواليا', 'تفعيلة المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5176,"ما هو البحر الشعري لهذا البيت
                        هُو بالصُّدِغ قَدْ تَزمَّل والصد - غُ عَليه بِمسكِه قَدْ تَدَثَّر?","{'text': ['الخفيف', 'الهزج', 'الرجز', 'مشطور السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5178,"ما هو البحر الشعري لهذا البيت
                        ولَئِنْ غَرَّني المُؤَنَّثُ مِنْها - فلقَدْ غَرَّها عَليَّ المُذَكَّرْ?","{'text': ['الخفيف', 'مجزوء الرجز', 'السلسلة', 'المتدارك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5180,"ما هو البحر الشعري لهذا البيت
                        رُبَّ ليلٍ لهوتُ فيه ببدرٍ - يَنْثَني أَبْيَضاً ويهتَزُّ أَسْمَرْ?","{'text': ['الخفيف', 'أحذ الكامل', 'مجزوء الدوبيت', 'مجزوء المنسرح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5182,"ما هو البحر الشعري لهذا البيت
                        كان أَحْوَى فزِيد بِالعين رَاءٌ - حِينَ يَرْنُو فَصَارَ أَحْوى وأَحْوَر?","{'text': ['الخفيف', 'موشح', 'مجزوء الدوبيت', 'أحذ المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5184,"ما هو البحر الشعري لهذا البيت
                        إِنْ رَنَا فالْغَزالُ أَحولُ إِن قيـ - ـسَ إِلَيْه والنَّرجِسُ الغَضُّ أَعْورْ?","{'text': ['الخفيف', 'التفعيله', 'أحذ المديد', 'المتدارك'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5186,"ما هو البحر الشعري لهذا البيت
                        عَادَ أَغْنَى الْوَرى بدينارِ خدٍّ - أَصْبحَ الآنَ بالعِذَارِ مُسَطَّر?","{'text': ['الخفيف', 'مجزوء المتدارك', 'مجزوء البسيط', 'مخلع السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5188,"ما هو البحر الشعري لهذا البيت
                        رُبَّ رَاح شَرِبْتُها اليومَ صِرْفاً - مِنْ ثَنَاياهُ ثُمَّ قُلْتُ لَه سِرْ?","{'text': ['الخفيف', 'المجتث', 'الرمل', 'مجزوء الخفيف'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5190,"ما هو البحر الشعري لهذا البيت
                        ولقد مِتُّ مِنْه فاعْجَب لأَمْرِي - إِنَّني مَيِّتٌ وعِشْقي مُعَمَّر?","{'text': ['الخفيف', 'مشطور الطويل', 'مشطور السريع', 'أحذ الوافر'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5192,"ما هو البحر الشعري لهذا البيت
                        لم يُمِتْني إِلاَّ الحَبِيبُ ولم يُحْـ - ـيي الْمَعَالي إِلاَّ أَبو الْفَضْلِ جَعْفَر?","{'text': ['الخفيف', 'المقتضب', 'مجزوء الرجز', 'أحذ الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5194,"ما هو البحر الشعري لهذا البيت
                        ضَمَّ شَمْلَ النَّدى فأَغْنَى وأَقْنَى - وأَعَادَ الْعُلاَ فَأَنْشا وَأَنْشَرْ?","{'text': ['الخفيف', 'المضارع', 'الكامل', 'الخبب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5196,"ما هو البحر الشعري لهذا البيت
                        أَنِسَ الْمَدْحَ فَاصْطَفَى الحرَّ مِنْه - وأَتَى غَيرُه فنَفَّى ونَفَّرْ?","{'text': ['الخفيف', 'المقتضب', 'الهزج', 'مخلع الرجز'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5198,"ما هو البحر الشعري لهذا البيت
                        يسبقُ الخَلْقَ في طريقِ المَعَالي - وجَرى كُلُّ مَنْ جَرى فتَعَثَّرْ?","{'text': ['الخفيف', 'مخلع الرجز', 'مجزوء موشح', 'أحذ المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5200,"ما هو البحر الشعري لهذا البيت
                        هو قَاضٍ وما سَمِعْنا بقاضٍ - حَوْلَه مِنْ نَداهُ جُنْدٌ وعَسْكَر?","{'text': ['الخفيف', 'منهوك الرجز', 'المجتث', 'مربع البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5202,"ما هو البحر الشعري لهذا البيت
                        وإِذا بارَزَتْ أَياديه قَرْن الـ - ـفقرِ فَهْو المهْزُومُ وَهْي المُظَفَّر?","{'text': ['الخفيف', 'المجتث', 'التفعيله', 'تفعيلة المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5204,"ما هو البحر الشعري لهذا البيت
                        إِنْ بَدا شَخْصُه فَشَمْسٌ وبَدْرٌ - أَوْ جَرَى ذِكْرُه فَمِسْكٌ وَعَنْبَر?","{'text': ['الخفيف', 'المنسرح', 'مجزوء الطويل', 'المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5206,"ما هو البحر الشعري لهذا البيت
                        دعْ غَماماً هَمَى وبَدْراً تَجَلَّى - وشهاباً أَوْرَى ورَوْضاً تَنَوَّر?","{'text': ['الخفيف', 'مخلع الكامل', 'الكامل المقطوع', 'مخلع الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5208,"ما هو البحر الشعري لهذا البيت
                        هو أَنْدَى يَداً وَأَبْهَر أَنْوا - راً وأَوْرَى زَنْداً وأَحْسَنَ مَنْظر?","{'text': ['الخفيف', 'مخلع البسيط', 'التفعيله', 'مجزوء المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5210,"ما هو البحر الشعري لهذا البيت
                        قد شَكَا الْمُعْتَفُونَ ثِقْلَ أَيادِيـ - ـه على الظهر فَهْي تَشْكُو وَتَشْكُرْ?","{'text': ['الخفيف', 'المديد', 'المواليا', 'مجزوء الوافر'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5212,"ما هو البحر الشعري لهذا البيت
                        حَسِبُوا إِذْ هَمَى سَحَابَ يَدَيْه - كالسَّحابِ الَّذِي يَمُرُّ فَمَا مَرْ?","{'text': ['الخفيف', 'مجزوء موشح', 'البسيط', 'المضارع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5214,"ما هو البحر الشعري لهذا البيت
                        قُلْ لِمَنْ قَالَ لم يُر الجُودُ في الخلـ - ـقِ وقَدْ جَادَ ذَا الجوادُ أَلَم ترْ?","{'text': ['الخفيف', 'الخبب', 'منهوك البسيط', 'المتقارب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5216,"ما هو البحر الشعري لهذا البيت
                        فَمُوالي نَداهُ يَحْظَى ويَرْضَى - وَمُعَادِي عُلاَه يَخْسا ويَخْسَرَ?","{'text': ['الخفيف', 'مجزوء المواليا', 'المنسرح', 'مجزوء الخفيف'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5218,"ما هو البحر الشعري لهذا البيت
                        قُلْ لِمنْ رَامَ رَاحَتَيه تَقَدَّمْ - ولِمَنْ رَامَ غَاَيَتَيْه تَأَخَّرْ?","{'text': ['الخفيف', 'مربع البسيط', 'تفعيلة الرمل', 'مجزوء المجتث'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5220,"ما هو البحر الشعري لهذا البيت
                        قدَّر اللهُ أَنَّه أَفْضَلُ النَّا - سِ كمَا أَخْبرَ الْقَضَاءُ الْمُقَدَّرْ?","{'text': ['الخفيف', 'مجزوء المقتضب', 'مجزوء المتدارك', 'مربع البسيط'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5222,"ما هو البحر الشعري لهذا البيت
                        كلَّما كَرَّرَتهْ تسأَمه النَّفـ - ـسُ سِوَى مَدْحِه إِذَا مَا تَكرَّرْ?","{'text': ['الخفيف', 'المواليا', 'منهوك المنسرح', 'الكامل المقطوع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5224,"ما هو البحر الشعري لهذا البيت
                        لم تَر الْعَيْنُ قَطُّ أَحْسَن مَرْأَى - مِنْه في حُلَّةِ الثَّنَاءِ الْمُحَبَّر?","{'text': ['الخفيف', 'مربع الرجز', 'المضارع', 'مجزوء الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5226,"ما هو البحر الشعري لهذا البيت
                        خَاطِرُ الْمَدْح قَد تَبَخْتَر فِيه - وهْوَ مِن عِظْم شَأْنِه مَا تَبَخْتَر?","{'text': ['الخفيف', 'مشطور الطويل', 'منهوك الكامل', 'أحذ الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5228,"ما هو البحر الشعري لهذا البيت
                        إِنْ تسَلْ عنه أَو تَسَلْه إِذا جئـ - ـتَ إِليْه فَهْو الرَّشِيدُ وجَعْفَرْ?","{'text': ['الخفيف', 'السلسلة', 'الهزج', 'الكامل المقطوع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5230,"ما هو البحر الشعري لهذا البيت
                        ولَئِنْ أَشْبَهَ الكرامَ قَدِيماً - فَهْوَ أَتْقَى مِنْهمْ وأَنْقَى وأَطْهَر?","{'text': ['الخفيف', 'الوافر', 'المضارع', 'مجزوء الهزج'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5232,"ما هو البحر الشعري لهذا البيت
                        وَرِعٌ إِنْ تَقُل لَه النَّفْس خُذْ هـ - ـذَا وحَاشاه منه قَالَ لَها ذَرْ?","{'text': ['الخفيف', 'مخلع البسيط', 'مجزوء البسيط', 'مخلع موشح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5234,"ما هو البحر الشعري لهذا البيت
                        وصلاةٌ في اللَّيلِ جَهْراً تَلِيها - صَدقَاتٌ في السِّر تَخْفَى وتَظْهَر?","{'text': ['الخفيف', 'مجزوء الهزج', 'الرجز', 'مجزوء الدوبيت'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5236,"ما هو البحر الشعري لهذا البيت
                        وصِيَامٌ في كُلِّ يَوْمِ هجيرٍ - يَتْركُ الماءَ جَمْرةً تَتَسَعَّر?","{'text': ['الخفيف', 'الكامل المقطوع', 'الرمل', 'الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5238,"ما هو البحر الشعري لهذا البيت
                        ونعيمُ الدُّنيا إِذَا لَمْ تَصِلْه - بنَعيم الأُخْرى نَعِيمٌ مُكدَّر?","{'text': ['الخفيف', 'المضارع', 'مجزوء المتدارك', 'الخبب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5240,"ما هو البحر الشعري لهذا البيت
                        ولَئِنْ لَمْ يَصُمْ على الكُرْهِ مِنْه - حَسَداً لالتياثِ جِسْمٍ مُطَهَّر?","{'text': ['الخفيف', 'مربع البسيط', 'تفعيلة المتقارب', 'التفعيله'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5242,"ما هو البحر الشعري لهذا البيت
                        فَلأَجْرُ السَّقامِ أَغْلَى وأَعْلى - وثَوابُ الآلاَمِ أَوْفَى وأَوْفَر?","{'text': ['الخفيف', 'مجزوء المتدارك', 'المقتضب', 'مجزوء السريع'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5244,"ما هو البحر الشعري لهذا البيت
                        ولقد صُمتُ نَائِباً عنكَ ذَا الشَّهـ - ـرَ وقَصْدِي في أَنْ أَصُومَ وتُؤْجَر?","{'text': ['الخفيف', 'مجزوء الرمل', 'التفعيله', 'المنسرح'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5246,"ما هو البحر الشعري لهذا البيت
                        وهْو نَذْرٌ عليَّ في كُلِّ عام - إِنْ قَضَى الله الْبرْءَ فِيه وَيَسَّر?","{'text': ['الخفيف', 'أحذ المديد', 'مخلع الكامل', 'مخلع الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5248,"ما هو البحر الشعري لهذا البيت
                        لستُ أَرْجُو سِوى بَقائِك أَجْراً - فهْوَ أَجْرٌ مُعَجَّلٌ في المُؤَخَّرْ?","{'text': ['الخفيف', 'مشطور السريع', 'مجزوء الخفيف', 'مجزوء الخفيف'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5250,"ما هو البحر الشعري لهذا البيت
                        وإِذَا دُمْتَ لي تَعَجَّلت أَجْرِي - أَنْتَ لي جَنَّةٌ وجُودكَ كَوْثَرْ?","{'text': ['الخفيف', 'مجزوء موشح', 'السلسلة', 'الدوبيت'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5252,"ما هو البحر الشعري لهذا البيت
                        بك أَصبحتُ أَنعمَ النَّاسِ بالاً - زمَني أَبيضٌ وعَيْشِيَ أَخْضَرْ?","{'text': ['الخفيف', 'مجزوء الكامل', 'مجزوء المقتضب', 'المواليا'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5254,"ما هو البحر الشعري لهذا البيت
                        وإِذا أَظْمأَ الزَّمانُ شِفاهي - كنتَ بَحْراً تفيضُ دُرّاً وجَوْهَرْ?","{'text': ['الخفيف', 'التفعيله', 'تفعيلة الكامل', 'التفعيله'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5256,"ما هو البحر الشعري لهذا البيت
                        تِهْ عَلى الدَّهْر بي وطاوِلْ بَنيه - وَعَلى الْخلقِ كُلِّهم بيَ فَافْخَر?","{'text': ['الخفيف', 'المنسرح', 'مشطور السريع', 'مجزوء المجتث'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5258,"ما هو البحر الشعري لهذا البيت
                        أَنْت لي مُنجبٌ وشَأْنُك عَال - بنجيبٍ مِني وشَانيك أَبْتَر?","{'text': ['الخفيف', 'تفعيلة المتقارب', 'القوما', 'المقتضب'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3065.html
5260,"ما هو البحر الشعري لهذا البيت
                        أَوقد الحسنُ فوقَ خدَّيكِ نارا - وأَطارَ الدُّموعَ مِنِّي شَرارَا?","{'text': ['الخفيف', 'مجزوء المتقارب', 'مجزوء الرجز', 'تفعيلة الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3068.html
5262,"ما هو البحر الشعري لهذا البيت
                        أَنتِ يا من أَذْكَتْ غَراماً وأَبْكَت - مُستهاماً بها وشَطَّتْ مَزَاراً?","{'text': ['الخفيف', 'مشطور السريع', 'مخلع السريع', 'الكامل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3068.html
5264,"ما هو البحر الشعري لهذا البيت
                        قد جعلتِ البدورَ منك حَيارَى - حُسَّداً والنجومَ مِنِّي غيارَا?","{'text': ['الخفيف', 'تفعيلة الرمل', 'المتقارب', 'مجزوء المديد'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3068.html
5266,"ما هو البحر الشعري لهذا البيت
                        بأَبي مَنْ دفعتُ قَلبي إِلَيْهَا - باختيارِي فلمْ تَدعْ لي اخْتِيَارا?","{'text': ['الخفيف', 'مجزوء الوافر', 'الرمل', 'مجزوء المجتث'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3068.html
5268,"ما هو البحر الشعري لهذا البيت
                        أَجْبَرتْني عَلى اختيارِ تَجنِّيـ - ـهَا فأَصبحتُ مجُبراً مُخْتَارَا?","{'text': ['الخفيف', 'موشح', 'المجتث', 'الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3068.html
5270,"ما هو البحر الشعري لهذا البيت
                        الأَمانَ الأَمانَ فِيها ومِن نَا - رِ هَواهَا والفِرارَ الفَرارَ?","{'text': ['الخفيف', 'مجزوء المنسرح', 'الطويل', 'مجزوء الرمل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3068.html
5272,"ما هو البحر الشعري لهذا البيت
                        وبِقَلبي مَنْ كَان عَهْدي بِقَلبي - مضغةً ثُم قَدْ أَحالُوه دَارَا?","{'text': ['الخفيف', 'مخلع الرمل', 'التفعيله', 'مشطور الطويل'], 'label': ['A', 'B', 'C', 'D']}",A,https://www.aldiwan.net/poem3068.html
